,seed,n_doc,k,mean_max_envies,better_off,worse_off,max_dual_1,max_dual_2
196,6,70,15,0.018968513600731013,65.71428571428571,22.857142857142858,4.3871282801217496e-16,21.507602154178166
197,6,70,20,0.02056451659475032,65.71428571428571,22.857142857142858,9.79782452028579e-07,19.83706232606069
198,6,80,1,0.005380511708629973,61.25000000000001,23.75,1.0421812003881933e-14,76.28047367209003
199,6,80,3,0.009865991788476688,61.25000000000001,23.75,1.7156244285698041e-15,41.60742213857288
200,6,80,5,0.012288603652879568,61.25000000000001,23.75,7.493861474893081e-16,33.40728085068706
201,6,80,10,0.01575812190483083,61.25000000000001,23.75,5.238088646902452e-16,26.0439548689302
202,6,80,15,0.017856775007050497,61.25000000000001,23.75,4.565733831527553e-16,22.98847481869414
203,6,80,20,0.01935797183375946,61.25000000000001,23.75,2.0765490161662566e-16,21.202315217687737
204,6,90,1,0.00505437056102429,63.33333333333333,28.888888888888886,2.5270007605827282e-14,79.10648490940095
205,6,90,3,0.009267080222222683,63.33333333333333,28.888888888888886,1.6100523597489683e-15,43.14861677335134
206,6,90,5,0.011539107072102496,63.33333333333333,28.888888888888886,1.2917091067196969e-15,34.64522922418726
207,6,90,10,0.014804053269215049,63.33333333333333,28.888888888888886,2.511859200920556e-16,27.008118300131933
208,6,90,15,0.016768167855216336,63.33333333333333,28.888888888888886,4.2219856206560605e-16,23.839931527719184
209,6,90,20,0.018189529190091855,63.33333333333333,28.888888888888886,3.664594923299965e-16,21.98816774251109
210,7,50,1,0.007350519914929565,56.00000000000001,16.0,1.0548332371483818e-14,57.53206710456162
211,7,50,3,0.01342451002321149,56.00000000000001,16.0,5.2282033771531645e-16,31.380832890192092
212,7,50,5,0.01677303481272978,56.00000000000001,16.0,7.870809260045594e-16,25.196441525997976
213,7,50,10,0.021262517226757236,56.00000000000001,16.0,2.6698436822900855e-16,19.642500727738433
214,7,50,15,0.02412228818346423,56.00000000000001,16.0,0.0619055413987407,17.337922029162957
215,7,50,20,0.027397141274563545,52.0,16.0,0.21581772308068195,15.966446912820409
216,7,60,1,0.006027659437892705,61.66666666666667,16.666666666666664,9.400866775514169e-15,65.26892504221358
217,7,60,3,0.011050077506081874,61.66666666666667,16.666666666666664,1.0217755367349744e-15,35.60107690279902
218,7,60,5,0.013758246920271007,61.66666666666667,16.666666666666664,7.778395386353267e-16,28.58517293119263
219,7,60,10,0.017660915915746332,61.66666666666667,16.666666666666664,5.573191299582409e-16,22.283993968567056
220,7,60,15,0.02000098815127595,61.66666666666667,16.666666666666664,4.511187547733764e-16,19.669502351652213
221,7,60,20,0.0216770187667577,61.66666666666667,16.666666666666664,0.24955439059341097,18.139844396632785
222,7,70,1,0.005676111797635286,62.857142857142854,20.0,1.0031876883799278e-14,72.58573487066712
223,7,70,3,0.010408567864553896,62.857142857142854,20.0,1.0228230985434776e-15,39.59188047832708
224,7,70,5,0.01296140368448011,62.857142857142854,20.0,7.557553029067967e-16,31.78938899510773
225,7,70,10,0.016624940714396103,62.857142857142854,20.0,5.426603444011512e-16,24.781998430552086
226,7,70,15,0.01883447986649141,62.857142857142854,20.0,6.855485254626411e-08,21.874707284590603
227,7,70,20,0.020420719036003045,62.857142857142854,20.0,2.8623069014126493e-07,20.175344539664632
228,7,80,1,0.005332141417830254,63.74999999999999,25.0,1.034112648396651e-14,77.3290455181892
229,7,80,3,0.009775542712104096,63.74999999999999,25.0,1.7620690964901794e-15,42.17823441316726
230,7,80,5,0.012176475965482967,63.74999999999999,25.0,7.443757984501469e-16,33.86589046271071
231,7,80,10,0.015618600842688507,63.74999999999999,25.0,5.325971249625439e-16,26.40056219780509
232,7,80,15,0.017690336579032066,63.74999999999999,25.0,4.3174879836572385e-16,23.30370730540239
233,7,80,20,0.019183268524852345,63.74999999999999,25.0,5.131652258950616e-07,21.493135683478602
234,7,90,1,0.005018641446615401,63.33333333333333,30.0,9.535963163908698e-15,79.85214853797301
235,7,90,3,0.009201431973832542,63.33333333333333,30.0,1.5880785843526653e-15,43.55524709033861
236,7,90,5,0.011456036172430788,63.33333333333333,30.0,1.3216643451471853e-15,34.9724567356993
237,7,90,10,0.014701096059718028,63.33333333333333,30.0,2.4968501478953214e-16,27.26272371322841
238,7,90,15,0.016652310877091053,63.33333333333333,30.0,4.216667008164267e-16,24.06456728792021
239,7,90,20,0.018058840732726684,63.33333333333333,30.0,3.7459141008363176e-16,22.195024171789743
240,8,50,1,0.006195030253939618,50.0,18.0,3.1503950764237225e-15,61.634134177084164
241,8,50,3,0.011632661079768285,50.0,18.0,5.727039892650702e-16,33.61863522536948
242,8,50,5,0.014620354339123554,50.0,18.0,1.4408462417734303e-15,26.993048231557214
243,8,50,10,0.018431184416302263,50.0,18.0,1.1189519620894488e-15,21.04292540217164
244,8,50,15,0.020281667667416358,50.0,18.0,0.182718924790181,18.581406824541112
245,8,50,20,0.022671713754433043,50.0,18.0,0.1860337038330977,17.122129379595588
246,8,60,1,0.00553829660781886,60.0,21.666666666666668,1.1523596890418938e-14,69.30833015534542
247,8,60,3,0.010152931742233593,60.0,21.666666666666668,5.651312540714357e-16,37.80478315830324
248,8,60,5,0.012645958247569627,60.0,21.666666666666668,1.4909677708116521e-15,30.353977868648915
249,8,60,10,0.016214824779972433,60.0,21.666666666666668,5.917803961095735e-16,23.663068729226136
